duration,pdays,previous,emp.var.rate,cons.price.idx,euribor3m,nr.employed,poutcome_n,contact_n,month_n,default_n
57.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
18.0,999.0,0.0,1.4,94.465,4.959,5228.1,0.0,0.0,1.0,1.0
54.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
478.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
78.0,999.0,1.0,-1.8,92.893,1.354,5099.1,1.0,1.0,0.0,0.0
840.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
486.0,999.0,2.0,-1.7,94.027,0.898,4991.6,1.0,1.0,3.0,0.0
230.0,999.0,0.0,1.4,94.465,4.865,5228.1,0.0,0.0,1.0,0.0
113.0,999.0,0.0,1.4,94.465,4.959,5228.1,0.0,0.0,1.0,0.0
105.0,999.0,0.0,-2.9,92.201,0.873,5076.2,0.0,1.0,3.0,0.0
116.0,4.0,2.0,-3.4,92.649,0.714,5017.5,1.0,1.0,5.0,0.0
50.0,999.0,1.0,-1.8,92.893,1.334,5099.1,1.0,1.0,0.0,0.0
74.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,0.0
258.0,999.0,1.0,-1.8,92.893,1.299,5099.1,1.0,1.0,0.0,0.0
43.0,999.0,0.0,-1.8,92.893,1.344,5099.1,0.0,1.0,0.0,0.0
153.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
457.0,999.0,0.0,-2.9,92.963,1.215,5076.2,0.0,1.0,1.0,0.0
197.0,999.0,0.0,1.4,93.918,4.958,5228.1,0.0,0.0,2.0,0.0
274.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
139.0,999.0,0.0,-2.9,92.201,0.821,5076.2,0.0,0.0,3.0,0.0
1111.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,1.0
324.0,999.0,0.0,1.4,94.465,4.962,5228.1,0.0,0.0,1.0,0.0
158.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,1.0
248.0,999.0,0.0,-1.7,94.215,0.884,4991.6,0.0,1.0,2.0,0.0
111.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
272.0,999.0,1.0,-1.8,92.893,1.281,5099.1,1.0,1.0,0.0,0.0
651.0,0.0,3.0,-1.7,94.027,0.9,4991.6,2.0,1.0,3.0,0.0
335.0,999.0,1.0,-1.8,93.075,1.405,5099.1,1.0,1.0,8.0,1.0
342.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,0.0
199.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
147.0,999.0,0.0,-1.8,92.893,1.327,5099.1,0.0,1.0,0.0,0.0
132.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,1.0
69.0,999.0,0.0,1.1,93.994,4.864,5191.0,0.0,0.0,0.0,0.0
180.0,999.0,1.0,-1.8,93.075,1.405,5099.1,1.0,1.0,8.0,0.0
324.0,999.0,0.0,1.4,93.918,4.958,5228.1,0.0,1.0,2.0,0.0
172.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
258.0,999.0,0.0,1.4,93.444,4.966,5228.1,0.0,1.0,3.0,0.0
357.0,999.0,1.0,-1.8,93.075,1.466,5099.1,1.0,1.0,8.0,0.0
123.0,999.0,0.0,-2.9,92.963,1.26,5076.2,0.0,1.0,1.0,0.0
356.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
9.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
98.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,1.0
867.0,999.0,0.0,1.4,93.444,4.966,5228.1,0.0,1.0,3.0,0.0
145.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,1.0
298.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,1.0
380.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,0.0
223.0,999.0,0.0,1.4,94.465,4.958,5228.1,0.0,0.0,1.0,0.0
163.0,999.0,0.0,1.4,93.444,4.968,5228.1,0.0,1.0,3.0,0.0
891.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,1.0
95.0,999.0,0.0,1.4,93.918,4.957,5228.1,0.0,1.0,2.0,0.0
203.0,999.0,0.0,1.4,93.918,4.956,5228.1,0.0,0.0,2.0,0.0
281.0,999.0,0.0,-0.1,93.2,4.076,5195.8,0.0,1.0,5.0,0.0
253.0,999.0,0.0,-1.8,92.893,1.281,5099.1,0.0,1.0,0.0,0.0
150.0,999.0,0.0,1.4,94.465,4.955,5228.1,0.0,0.0,1.0,0.0
528.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,1.0
126.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
108.0,3.0,1.0,-3.4,92.379,0.788,5017.5,2.0,1.0,9.0,0.0
442.0,999.0,0.0,1.4,93.444,4.966,5228.1,0.0,1.0,3.0,1.0
375.0,999.0,2.0,-1.1,94.601,0.972,4963.6,1.0,1.0,4.0,0.0
307.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
82.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
108.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
52.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
99.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
168.0,999.0,1.0,-1.7,94.055,0.72,4991.6,1.0,1.0,1.0,0.0
13.0,999.0,0.0,1.4,94.465,4.96,5228.1,0.0,0.0,1.0,1.0
79.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
429.0,999.0,0.0,-1.8,92.893,1.299,5099.1,0.0,1.0,0.0,0.0
424.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,0.0
279.0,999.0,1.0,-1.8,92.893,1.299,5099.1,1.0,1.0,0.0,0.0
215.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
325.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
179.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,0.0,2.0,0.0
523.0,999.0,0.0,-1.8,93.075,1.365,5099.1,0.0,1.0,8.0,0.0
218.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,0.0
510.0,999.0,1.0,-1.1,94.767,1.035,4963.6,1.0,1.0,5.0,0.0
390.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
337.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
134.0,999.0,1.0,-1.8,92.893,1.313,5099.1,1.0,1.0,0.0,0.0
432.0,999.0,0.0,-1.8,92.893,1.266,5099.1,0.0,1.0,0.0,0.0
704.0,999.0,0.0,-2.9,92.469,1.059,5076.2,0.0,1.0,2.0,0.0
68.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,0.0
361.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,0.0
585.0,999.0,0.0,-2.9,92.201,0.838,5076.2,0.0,1.0,3.0,0.0
276.0,999.0,0.0,-0.1,93.2,4.076,5195.8,0.0,1.0,5.0,1.0
68.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,1.0
309.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
276.0,999.0,0.0,1.4,93.444,4.968,5228.1,0.0,1.0,3.0,0.0
194.0,999.0,0.0,1.4,94.465,4.967,5228.1,0.0,0.0,1.0,1.0
44.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
275.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,0.0
410.0,999.0,0.0,-1.8,93.876,0.697,5008.7,0.0,1.0,0.0,0.0
149.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,1.0
104.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,0.0
119.0,999.0,1.0,-0.1,93.2,4.191,5195.8,1.0,1.0,5.0,0.0
91.0,999.0,0.0,-1.8,93.749,0.659,5008.7,0.0,1.0,8.0,0.0
89.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
355.0,999.0,0.0,-1.7,94.215,0.876,4991.6,0.0,1.0,2.0,0.0
679.0,999.0,0.0,-3.4,92.431,0.722,5017.5,0.0,1.0,4.0,0.0
154.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
79.0,999.0,0.0,1.4,93.918,4.958,5228.1,0.0,1.0,2.0,0.0
145.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
280.0,999.0,0.0,-2.9,92.201,0.859,5076.2,0.0,0.0,3.0,0.0
429.0,999.0,1.0,-1.8,92.893,1.281,5099.1,1.0,1.0,0.0,0.0
758.0,999.0,2.0,-1.8,93.749,0.64,5008.7,1.0,1.0,8.0,0.0
191.0,999.0,1.0,-1.8,92.893,1.327,5099.1,1.0,1.0,0.0,0.0
79.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
176.0,999.0,1.0,-1.1,94.767,1.05,4963.6,1.0,1.0,5.0,0.0
249.0,3.0,1.0,-2.9,92.201,0.859,5076.2,2.0,0.0,3.0,0.0
197.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
337.0,999.0,0.0,1.4,93.918,4.957,5228.1,0.0,1.0,2.0,0.0
272.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
687.0,999.0,1.0,-1.8,92.893,1.244,5099.1,1.0,1.0,0.0,0.0
58.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,1.0
245.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
185.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
71.0,999.0,0.0,-0.1,93.2,4.153,5195.8,0.0,1.0,5.0,0.0
493.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
60.0,999.0,0.0,1.4,94.465,4.959,5228.1,0.0,0.0,1.0,0.0
427.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
248.0,999.0,0.0,-3.4,92.649,0.715,5017.5,0.0,1.0,5.0,0.0
102.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
891.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,1.0
216.0,999.0,0.0,-1.8,93.075,1.423,5099.1,0.0,1.0,8.0,0.0
302.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,0.0
40.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
104.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
52.0,999.0,0.0,1.4,93.444,4.962,5228.1,0.0,1.0,3.0,0.0
124.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,1.0
372.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
220.0,999.0,1.0,-1.7,94.215,0.81,4991.6,1.0,0.0,2.0,0.0
730.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
87.0,999.0,0.0,-0.1,93.2,4.12,5195.8,0.0,1.0,5.0,0.0
536.0,999.0,0.0,1.4,93.444,4.962,5228.1,0.0,1.0,3.0,0.0
207.0,999.0,0.0,-1.8,93.075,1.435,5099.1,0.0,1.0,8.0,0.0
226.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,0.0,3.0,0.0
277.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
92.0,999.0,0.0,1.4,94.465,4.865,5228.1,0.0,0.0,1.0,0.0
85.0,999.0,1.0,-2.9,92.201,0.883,5076.2,1.0,1.0,3.0,0.0
81.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
526.0,999.0,1.0,-1.8,92.893,1.281,5099.1,1.0,1.0,0.0,1.0
64.0,999.0,0.0,-1.8,92.893,1.266,5099.1,0.0,1.0,0.0,0.0
92.0,999.0,1.0,-1.8,92.893,1.25,5099.1,1.0,1.0,0.0,0.0
76.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
371.0,999.0,0.0,1.4,94.465,4.967,5228.1,0.0,0.0,1.0,1.0
650.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
33.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
142.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,0.0
816.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,1.0
979.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
110.0,999.0,1.0,-3.0,92.713,0.7,5023.5,1.0,1.0,6.0,0.0
364.0,999.0,0.0,-1.8,92.893,1.354,5099.1,0.0,1.0,0.0,1.0
71.0,999.0,0.0,-2.9,92.201,0.884,5076.2,0.0,1.0,3.0,0.0
52.0,999.0,0.0,-0.1,93.2,4.12,5195.8,0.0,0.0,5.0,0.0
162.0,3.0,1.0,-2.9,92.201,0.879,5076.2,2.0,1.0,3.0,0.0
198.0,999.0,1.0,-1.8,92.893,1.327,5099.1,1.0,1.0,0.0,0.0
185.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,0.0
447.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,1.0
494.0,999.0,0.0,-1.8,92.893,1.299,5099.1,0.0,1.0,0.0,1.0
1110.0,999.0,0.0,1.4,93.444,4.97,5228.1,0.0,1.0,3.0,0.0
208.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
35.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,1.0
85.0,999.0,0.0,-1.8,92.893,1.266,5099.1,0.0,1.0,0.0,0.0
618.0,999.0,0.0,1.1,93.994,4.864,5191.0,0.0,0.0,0.0,1.0
184.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,0.0
29.0,999.0,0.0,-1.8,92.893,1.344,5099.1,0.0,1.0,0.0,1.0
196.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
704.0,999.0,0.0,-2.9,92.201,0.883,5076.2,0.0,1.0,3.0,0.0
173.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
432.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,1.0
88.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
505.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
442.0,8.0,1.0,-3.4,92.431,0.735,5017.5,2.0,1.0,4.0,0.0
300.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,1.0
213.0,999.0,0.0,-1.8,92.893,1.313,5099.1,0.0,0.0,0.0,0.0
192.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
213.0,999.0,0.0,-2.9,92.963,1.26,5076.2,0.0,1.0,1.0,0.0
168.0,999.0,0.0,1.4,94.465,4.967,5228.1,0.0,0.0,1.0,1.0
643.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
128.0,999.0,0.0,1.4,94.465,4.958,5228.1,0.0,0.0,1.0,0.0
101.0,999.0,0.0,-1.8,93.075,1.445,5099.1,0.0,1.0,8.0,0.0
120.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,1.0
107.0,999.0,1.0,-1.8,92.893,1.291,5099.1,1.0,1.0,0.0,0.0
314.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,0.0
40.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
996.0,999.0,0.0,1.4,93.444,4.968,5228.1,0.0,1.0,3.0,0.0
667.0,999.0,0.0,-1.8,92.893,1.266,5099.1,0.0,1.0,0.0,0.0
615.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
107.0,999.0,0.0,-0.1,93.2,4.153,5195.8,0.0,1.0,5.0,0.0
377.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,0.0
126.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
126.0,999.0,0.0,-0.1,93.2,4.153,5195.8,0.0,1.0,5.0,0.0
18.0,999.0,0.0,-1.8,92.893,1.334,5099.1,0.0,1.0,0.0,1.0
261.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
167.0,999.0,0.0,-1.8,92.893,1.266,5099.1,0.0,1.0,0.0,0.0
416.0,999.0,0.0,-3.4,92.431,0.72,5017.5,0.0,1.0,4.0,0.0
241.0,999.0,0.0,1.4,94.465,4.959,5228.1,0.0,0.0,1.0,0.0
65.0,999.0,1.0,-2.9,92.963,1.26,5076.2,1.0,1.0,1.0,0.0
45.0,999.0,1.0,-1.8,92.893,1.27,5099.1,1.0,1.0,0.0,0.0
90.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,0.0,3.0,0.0
90.0,999.0,0.0,-0.1,93.2,4.076,5195.8,0.0,1.0,5.0,1.0
528.0,999.0,1.0,-1.8,92.893,1.281,5099.1,1.0,1.0,0.0,0.0
99.0,999.0,0.0,1.4,93.444,4.97,5228.1,0.0,1.0,3.0,0.0
209.0,999.0,0.0,-0.1,93.2,4.191,5195.8,0.0,1.0,5.0,1.0
268.0,999.0,0.0,1.4,94.465,4.865,5228.1,0.0,0.0,1.0,1.0
525.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
157.0,999.0,0.0,-0.1,93.2,4.153,5195.8,0.0,1.0,5.0,0.0
157.0,999.0,0.0,1.4,93.444,4.966,5228.1,0.0,1.0,3.0,1.0
160.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,1.0
455.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
44.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
223.0,999.0,0.0,-1.8,92.893,1.334,5099.1,0.0,1.0,0.0,0.0
115.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
501.0,999.0,0.0,1.4,93.444,4.967,5228.1,0.0,1.0,3.0,1.0
1200.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,1.0
405.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,1.0
219.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
344.0,999.0,1.0,-3.4,92.379,0.781,5017.5,1.0,1.0,9.0,1.0
52.0,999.0,0.0,-0.1,93.2,4.191,5195.8,0.0,0.0,5.0,0.0
113.0,999.0,0.0,-1.8,93.876,0.701,5008.7,0.0,1.0,0.0,0.0
360.0,999.0,1.0,-1.8,93.369,0.636,5008.7,1.0,1.0,7.0,0.0
137.0,999.0,1.0,-1.8,93.075,1.405,5099.1,1.0,1.0,8.0,0.0
210.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,0.0
222.0,999.0,2.0,-2.9,92.201,0.879,5076.2,1.0,1.0,3.0,0.0
232.0,999.0,2.0,-1.1,94.199,0.886,4963.6,1.0,0.0,9.0,0.0
296.0,999.0,0.0,-2.9,92.963,1.26,5076.2,0.0,1.0,1.0,0.0
233.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
84.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
489.0,4.0,1.0,-2.9,92.201,0.884,5076.2,2.0,1.0,3.0,0.0
58.0,999.0,0.0,1.4,93.444,4.968,5228.1,0.0,1.0,3.0,0.0
317.0,999.0,1.0,-1.7,94.027,0.904,4991.6,1.0,1.0,3.0,0.0
769.0,999.0,0.0,-0.1,93.2,4.076,5195.8,0.0,1.0,5.0,0.0
700.0,999.0,1.0,-2.9,92.201,0.829,5076.2,1.0,1.0,3.0,0.0
67.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
243.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
63.0,999.0,1.0,-1.8,92.893,1.313,5099.1,1.0,1.0,0.0,0.0
835.0,999.0,0.0,-0.1,93.2,4.153,5195.8,0.0,1.0,5.0,0.0
300.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
255.0,999.0,0.0,1.4,94.465,4.962,5228.1,0.0,0.0,1.0,0.0
69.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
704.0,999.0,0.0,1.4,94.465,4.962,5228.1,0.0,0.0,1.0,0.0
952.0,999.0,0.0,1.4,93.444,4.967,5228.1,0.0,1.0,3.0,0.0
1283.0,999.0,0.0,-0.1,93.2,4.12,5195.8,0.0,1.0,5.0,0.0
150.0,999.0,0.0,1.4,93.444,4.966,5228.1,0.0,1.0,3.0,1.0
115.0,999.0,0.0,-1.7,94.215,0.896,4991.6,0.0,1.0,2.0,0.0
729.0,999.0,0.0,1.4,94.465,4.866,5228.1,0.0,0.0,1.0,0.0
464.0,999.0,0.0,1.1,93.994,4.864,5191.0,0.0,0.0,0.0,0.0
507.0,999.0,0.0,1.4,93.444,4.968,5228.1,0.0,1.0,3.0,1.0
122.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
66.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
90.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,0.0
722.0,999.0,0.0,-3.4,92.379,0.77,5017.5,0.0,0.0,9.0,0.0
280.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
144.0,999.0,0.0,1.4,94.465,4.967,5228.1,0.0,0.0,1.0,0.0
136.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,1.0
402.0,999.0,0.0,-1.8,92.893,1.327,5099.1,0.0,1.0,0.0,0.0
187.0,999.0,1.0,-0.1,93.2,4.191,5195.8,1.0,1.0,5.0,0.0
103.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
115.0,999.0,0.0,1.1,93.994,4.864,5191.0,0.0,0.0,0.0,0.0
781.0,999.0,0.0,1.4,94.465,4.958,5228.1,0.0,0.0,1.0,0.0
126.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,1.0
269.0,999.0,0.0,-1.8,92.893,1.327,5099.1,0.0,1.0,0.0,0.0
95.0,999.0,1.0,-1.8,92.893,1.334,5099.1,1.0,1.0,0.0,1.0
460.0,999.0,0.0,1.4,93.444,4.962,5228.1,0.0,1.0,3.0,0.0
61.0,999.0,2.0,-1.8,93.075,1.405,5099.1,1.0,1.0,8.0,1.0
109.0,999.0,0.0,-3.4,92.431,0.739,5017.5,0.0,1.0,4.0,0.0
149.0,999.0,0.0,1.4,93.918,4.957,5228.1,0.0,1.0,2.0,0.0
691.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
123.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
97.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,1.0
163.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,0.0
239.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
1068.0,999.0,0.0,1.4,94.465,4.865,5228.1,0.0,0.0,1.0,0.0
238.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
107.0,999.0,2.0,-3.4,92.649,0.719,5017.5,1.0,1.0,5.0,0.0
124.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,1.0
115.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,1.0
88.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
40.0,999.0,0.0,-0.1,93.2,4.12,5195.8,0.0,1.0,5.0,0.0
54.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
355.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,0.0
325.0,999.0,1.0,-1.8,92.893,1.313,5099.1,1.0,1.0,0.0,1.0
98.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
116.0,999.0,0.0,-1.8,92.893,1.281,5099.1,0.0,1.0,0.0,1.0
126.0,999.0,0.0,-1.8,92.893,1.327,5099.1,0.0,1.0,0.0,0.0
14.0,999.0,0.0,1.4,94.465,4.959,5228.1,0.0,0.0,1.0,0.0
56.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
506.0,999.0,0.0,-1.8,92.893,1.266,5099.1,0.0,1.0,0.0,0.0
77.0,999.0,0.0,-3.4,92.379,0.819,5017.5,0.0,1.0,9.0,0.0
73.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,0.0,2.0,1.0
169.0,999.0,0.0,1.4,94.465,4.866,5228.1,0.0,0.0,1.0,1.0
55.0,999.0,0.0,-0.1,93.2,4.076,5195.8,0.0,1.0,5.0,0.0
845.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
48.0,999.0,0.0,1.4,94.465,4.959,5228.1,0.0,0.0,1.0,0.0
277.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
270.0,999.0,0.0,-1.7,94.055,0.72,4991.6,0.0,1.0,1.0,0.0
555.0,999.0,0.0,1.4,94.465,4.865,5228.1,0.0,0.0,1.0,0.0
320.0,999.0,0.0,-1.8,92.893,1.334,5099.1,0.0,1.0,0.0,0.0
231.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,1.0
119.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
113.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
130.0,999.0,1.0,-2.9,92.201,0.861,5076.2,1.0,1.0,3.0,0.0
2260.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,1.0
349.0,999.0,0.0,-1.8,92.893,1.313,5099.1,0.0,1.0,0.0,0.0
142.0,999.0,0.0,-0.1,93.2,4.191,5195.8,0.0,1.0,5.0,1.0
53.0,999.0,0.0,-1.8,92.893,1.313,5099.1,0.0,1.0,0.0,0.0
